epoch,mse,accuracy
81,0.06693640951974032,0.9114583333333334
82,0.06684433167575872,0.9114583333333334
83,0.06675367362122886,0.9114583333333334
84,0.06666438550561009,0.9114583333333334
85,0.06657641943036696,0.9114583333333334
86,0.06648972933698706,0.9114583333333334
87,0.06640427090289755,0.9114583333333334
88,0.06632000144463447,0.9114583333333334
89,0.06623687982768446,0.9114583333333334
90,0.06615486638247318,0.9114583333333334
91,0.06607392282602874,0.9114583333333334
92,0.06599401218888941,0.9114583333333334
93,0.06591509874686817,0.9114583333333334
94,0.0658371479573187,0.9114583333333334
95,0.06576012639958205,0.9114583333333334
96,0.06568400171932032,0.9114583333333334
97,0.06560874257646788,0.9114583333333334
98,0.06553431859655671,0.9114583333333334
99,0.06546070032518898,0.9114583333333334
100,0.06538785918545263,0.9114583333333334
101,0.0653157674380889,0.9114583333333334
102,0.06524439814423842,0.9114583333333334
103,0.06517372513060507,0.9114583333333334
104,0.06510372295688875,0.9114583333333334
105,0.06503436688535152,0.9114583333333334
106,0.0649656328523885,0.9114583333333334
107,0.06489749744198788,0.9114583333333334
108,0.06482993786096916,0.9114583333333334
109,0.06476293191589942,0.9114583333333334
110,0.06469645799159181,0.9114583333333334
111,0.06463049503109752,0.9114583333333334
112,0.06456502251710938,0.9114583333333334
113,0.06450002045469684,0.9166666666666666
114,0.06443546935530027,0.9166666666666666
115,0.06437135022191325,0.9166666666666666
116,0.06430764453538733,0.9166666666666666
117,0.06424433424179447,0.9166666666666666
118,0.06418140174078803,0.9166666666666666
119,0.06411882987490052,0.9166666666666666
120,0.06405660191972443,0.9166666666666666
121,0.06399470157491745,0.9166666666666666
122,0.06393311295597999,0.9166666666666666
123,0.06387182058674938,0.9166666666666666
124,0.06381080939255908,0.9166666666666666
125,0.06375006469400937,0.9166666666666666
126,0.0636895722012962,0.9166666666666666
127,0.0636293180090466,0.9166666666666666
128,0.0635692885916052,0.9166666666666666
129,0.06350947079871892,0.9166666666666666
130,0.0634498518515653,0.9166666666666666
131,0.06339041933906653,0.9166666666666666
132,0.06333116121443466,0.9166666666666666
133,0.06327206579188792,0.9166666666666666
134,0.06321312174347947,0.9166666666666666
135,0.06315431809597737,0.9166666666666666
136,0.0630956442277342,0.9166666666666666
137,0.06303708986548201,0.9166666666666666
138,0.06297864508098762,0.9166666666666666
139,0.06292030028750314,0.9166666666666666
140,0.06286204623594373,0.9166666666666666
141,0.0628038740107237,0.9166666666666666
142,0.06274577502518347,0.9166666666666666
143,0.06268774101653653,0.9166666666666666
144,0.06262976404026661,0.9166666666666666
145,0.06257183646390606,0.9166666666666666
146,0.062513950960125,0.9166666666666666
147,0.06245610049906322,0.9166666666666666
148,0.062398278339838215,0.9166666666666666
149,0.062340478021161966,0.9166666666666666
150,0.06228269335100644,0.9166666666666666
151,0.06222491839525544,0.9166666666666666
152,0.06216714746528843,0.9166666666666666
153,0.06210937510444325,0.9114583333333334
154,0.06205159607331268,0.9114583333333334
155,0.06199380533383378,0.9114583333333334
156,0.0619359980321362,0.9114583333333334
157,0.0618781694801247,0.9114583333333334
158,0.06182031513577726,0.9114583333333334
159,0.061762430582152854,0.9114583333333334
160,0.06170451150511003,0.9114583333333334
161,0.0616465536697515,0.9114583333333334
162,0.06158855289562079,0.9114583333333334
163,0.06153050503068993,0.9114583333333334
164,0.061472405924191564,0.9114583333333334
165,0.061414251398363984,0.9114583333333334
166,0.061356037219191355,0.9114583333333334
167,0.06129775906623781,0.9114583333333334
168,0.06123941250169291,0.9114583333333334
169,0.06118099293875712,0.9114583333333334
170,0.06112249560952035,0.9114583333333334
171,0.06106391553249507,0.9114583333333334
172,0.061005247479990414,0.9114583333333334
173,0.06094648594552416,0.9114583333333334
174,0.0608876251114879,0.9114583333333334
175,0.06082865881729565,0.9114583333333334
176,0.06076958052825884,0.9114583333333334
177,0.060710383305443934,0.9114583333333334
178,0.06065105977677936,0.9114583333333334
179,0.06059160210968737,0.9114583333333334
180,0.06053200198552216,0.9114583333333334
181,0.06047225057609964,0.9114583333333334
182,0.06041233852260569,0.9114583333333334
183,0.06035225591716609,0.9114583333333334
184,0.06029199228735623,0.9114583333333334
185,0.06023153658391917,0.9114583333333334
186,0.060170877171945684,0.9114583333333334
187,0.06011000182575529,0.9114583333333334
188,0.06004889772769276,0.9114583333333334
189,0.05998755147103065,0.9114583333333334
190,0.05992594906714018,0.9114583333333334
191,0.05986407595705795,0.9114583333333334
192,0.059801917027542555,0.9114583333333334
193,0.05973945663167519,0.9114583333333334
194,0.05967667861402063,0.9114583333333334
195,0.059613566340321784,0.9114583333333334
196,0.05955010273166281,0.9114583333333334
197,0.0594862703029932,0.9114583333333334
198,0.05942205120587183,0.9114583333333334
199,0.05935742727525133,0.9114583333333334
200,0.05929238008009783,0.9114583333333334
201,0.059226890977614806,0.9114583333333334
202,0.059160941170824155,0.9114583333333334
203,0.0590945117692472,0.9114583333333334
204,0.05902758385242701,0.9114583333333334
205,0.05896013853604068,0.9114583333333334
206,0.05889215704036355,0.9166666666666666
207,0.05882362076087102,0.9166666666666666
208,0.058754511340792126,0.9166666666666666
209,0.05868481074546177,0.921875
210,0.05861450133835836,0.921875
211,0.05854356595874907,0.921875
212,0.05847198800090547,0.921875
213,0.05839975149488247,0.921875
214,0.05832684118888237,0.921875
215,0.0582532426332417,0.921875
216,0.05817894226608486,0.921875
217,0.05810392750067833,0.921875
218,0.05802818681449614,0.921875
219,0.05795170983996361,0.921875
220,0.057874487456789865,0.921875
221,0.057796511885719236,0.921875
222,0.057717776783441394,0.921875
223,0.057638277338291584,0.921875
224,0.05755801036625097,0.921875
225,0.057476974406630965,0.921875
226,0.05739516981668751,0.921875
227,0.05731259886428067,0.921875
228,0.05722926581756036,0.921875
229,0.05714517703053775,0.921875
230,0.0570603410232954,0.921875
231,0.05697476855549564,0.921875
232,0.056888472691783314,0.921875
233,0.0568014688576385,0.921875
234,0.0567137748842264,0.921875
235,0.056625411040819,0.921875
236,0.056536400053424425,0.921875
237,0.056446767108356645,0.921875
238,0.05635653983961825,0.921875
239,0.05626574829913516,0.921875
240,0.05617442490909006,0.921875
241,0.05608260439583327,0.921875
242,0.05599032370511018,0.921875
243,0.05589762189862054,0.921875
244,0.05580454003221836,0.921875
245,0.05571112101635802,0.921875
246,0.05561740945968591,0.921875
247,0.055523451496967,0.921875
248,0.05542929460280336,0.921875
249,0.05533498739284939,0.921875
250,0.05524057941444319,0.921875
251,0.05514612092875695,0.921875
252,0.0550516626867048,0.921875
253,0.05495725570094709,0.921875
254,0.05486295101637645,0.921875
255,0.05476879948147758,0.9270833333333334
256,0.05467485152290935,0.9322916666666666
257,0.05458115692557156,0.9322916666666666
258,0.054487764620295163,0.9322916666666666
259,0.054394722481129976,0.9375
260,0.05430207713401323,0.9375
261,0.054209873778383676,0.9375
262,0.05411815602306938,0.9375
263,0.054026965737531095,0.9375
264,0.05393634291928504,0.9375
265,0.05384632557807622,0.9375
266,0.05375694963712766,0.9375
267,0.05366824885154756,0.9375
268,0.05358025474375849,0.9375
269,0.053492996555607575,0.9375
270,0.05340650121663138,0.9375
271,0.05332079332779472,0.9375
272,0.05323589515988156,0.9375
273,0.05315182666561153,0.9375
274,0.05306860550446358,0.9375
275,0.05298624707913066,0.9375
276,0.052904764582485254,0.9375
277,0.05282416905391762,0.9375
278,0.05274446944390553,0.9375
279,0.05266567268568978,0.9375
280,0.052587783772959605,0.9375
281,0.05251080584249104,0.9375
282,0.05243474026073411,0.9375
283,0.052359586713401705,0.9375
284,0.05228534329717772,0.9375
285,0.05221200661272967,0.9375
286,0.05213957185828196,0.9375
287,0.05206803292307733,0.9375
288,0.05199738248012351,0.9375
289,0.051927612077694314,0.9375
290,0.05185871222911953,0.9375
291,0.051790672500463486,0.9375
292,0.0517234815957554,0.9375
293,0.0516571274394868,0.9375
294,0.05159159725615132,0.9375
295,0.05152687764664593,0.9375
296,0.05146295466140056,0.9375
297,0.05139981387014275,0.9375
298,0.05133744042823995,0.9427083333333334
299,0.05127581913959541,0.9427083333333334
300,0.05121493451610124,0.9427083333333334
301,0.05115477083367728,0.9427083333333334
302,0.05109531218494539,0.9427083333333334
303,0.05103654252860704,0.9427083333333334
304,0.050978445735606594,0.9427083333333334
305,0.05092100563217536,0.9427083333333334
306,0.05086420603986077,0.9427083333333334
307,0.050808030812651755,0.9427083333333334
308,0.050752463871318244,0.9427083333333334
309,0.05069748923508435,0.9427083333333334
310,0.0506430910507581,0.9427083333333334
311,0.050589253619439604,0.9427083333333334
312,0.05053596142092991,0.9427083333333334
313,0.05048319913596086,0.9427083333333334
314,0.050430951666361544,0.9427083333333334
315,0.050379204153276985,0.9427083333333334
316,0.05032794199354749,0.9427083333333334
317,0.050277150854354545,0.9427083333333334
318,0.05022681668623236,0.9427083333333334
319,0.05017692573454282,0.9479166666666666
320,0.05012746454950165,0.9479166666666666
321,0.05007841999484217,0.9479166666666666
322,0.05002977925519609,0.9479166666666666
323,0.04998152984226653,0.9479166666666666
324,0.04993365959986348,0.9479166666666666
325,0.04988615670786565,0.9479166666666666
326,0.04983900968517249,0.9479166666666666
327,0.04979220739169999,0.9479166666666666
328,0.04974573902947647,0.9479166666666666
329,0.04969959414288621,0.9479166666666666
330,0.04965376261810773,0.9479166666666666
331,0.04960823468179213,0.9479166666666666
332,0.04956300089902129,0.9479166666666666
333,0.0495180521705865,0.9479166666666666
334,0.04947337972962537,0.9479166666666666
335,0.04942897513765368,0.9479166666666666
336,0.04938483028002707,0.9479166666666666
337,0.04934093736086839,0.9479166666666666
338,0.04929728889749361,0.9479166666666666
339,0.049253877714371785,0.9479166666666666
340,0.0492106969366513,0.9479166666666666
341,0.049167739983287516,0.9479166666666666
342,0.04912500055980432,0.9479166666666666
343,0.04908247265072562,0.9479166666666666
344,0.04904015051170856,0.9479166666666666
345,0.04899802866141544,0.9479166666666666
346,0.04895610187315724,0.9479166666666666
347,0.04891436516634464,0.9479166666666666
348,0.04887281379778027,0.9479166666666666
349,0.04883144325282851,0.9479166666666666
350,0.04879024923649484,0.9479166666666666
351,0.0487492276644515,0.9479166666666666
352,0.0487083746540403,0.9479166666666666
353,0.04866768651528695,0.9479166666666666
354,0.04862715974195745,0.9479166666666666
355,0.04858679100268759,0.9479166666666666
356,0.04854657713221442,0.9479166666666666
357,0.04850651512273651,0.9479166666666666
358,0.048466602115430975,0.9479166666666666
359,0.048426835392148475,0.9479166666666666
360,0.048387212367310056,0.9479166666666666
361,0.048347730580025866,0.9479166666666666
362,0.048308387686452486,0.9479166666666666
363,0.04826918145240534,0.9479166666666666
364,0.048230109746239196,0.9479166666666666
365,0.04819117053200831,0.9479166666666666
366,0.0481523618629143,0.9479166666666666
367,0.04811368187504896,0.9479166666666666
368,0.048075128781436695,0.9479166666666666
369,0.048036700866378644,0.9479166666666666
370,0.04799839648009891,0.9479166666666666
371,0.04796021403369175,0.9479166666666666
372,0.04792215199436739,0.9479166666666666
373,0.047884208880989744,0.9479166666666666
374,0.04784638325990275,0.9479166666666666
375,0.04780867374103507,0.9479166666666666
376,0.04777107897427738,0.9479166666666666
377,0.04773359764612079,0.9479166666666666
378,0.04769622847654692,0.9479166666666666
379,0.047658970216158954,0.9479166666666666
380,0.04762182164354179,0.9479166666666666
381,0.04758478156283972,0.9479166666666666
382,0.047547848801539484,0.9479166666666666
383,0.04751102220844697,0.9479166666666666
384,0.04747430065184511,0.9479166666666666
385,0.04743768301781993,0.9479166666666666
386,0.047401168208745605,0.9479166666666666
387,0.04736475514191387,0.9479166666666666
388,0.04732844274829823,0.953125
389,0.04729222997144234,0.953125
390,0.047256115766460965,0.953125
391,0.047220099099144645,0.953125
392,0.04718417894515813,0.953125
393,0.04714835428932363,0.953125
394,0.04711262412498188,0.953125
395,0.047076987453420316,0.953125
396,0.04704144328336466,0.953125
397,0.04700599063052499,0.953125
398,0.046970628517190215,0.953125
399,0.046935355971866544,0.953125
400,0.04690017202895389,0.953125
401,0.04686507572845527,0.953125
402,0.04683006611571635,0.953125
403,0.04679514224118957,0.953125
404,0.04676030316022122,0.953125
405,0.04672554793285686,0.953125
406,0.04669087562366384,0.953125
407,0.04665628530156773,0.953125
408,0.0466217760397005,0.953125
409,0.04658734691525986,0.953125
410,0.04655299700937665,0.953125
411,0.0465187254069902,0.953125
412,0.04648453119673005,0.953125
413,0.04645041347080318,0.953125
414,0.046416371324886053,0.953125
415,0.046382403858020775,0.9583333333333334
416,0.046348510172515185,0.9583333333333334
417,0.046314689373845856,0.9635416666666666
418,0.04628094057056476,0.9635416666666666
419,0.046247262874207794,0.9635416666666666
420,0.046213655399206854,0.9635416666666666
421,0.0461801172628043,0.9635416666666666
422,0.046146647584969634,0.9635416666666666
423,0.046113245488319084,0.9635416666666666
424,0.04607991009803775,0.9635416666666666
425,0.04604664054180396,0.9635416666666666
426,0.04601343594971757,0.9635416666666666
427,0.045980295454228985,0.9635416666666666
428,0.04594721819007333,0.9635416666666666
429,0.045914203294205896,0.9635416666666666
430,0.04588124990574149,0.9635416666666666
431,0.045848357165896775,0.9635416666666666
432,0.04581552421793562,0.9635416666666666
433,0.04578275020711773,0.9635416666666666
434,0.04575003428065096,0.9635416666666666
435,0.04571737558764655,0.9635416666666666
436,0.04568477327907783,0.9635416666666666
437,0.045652226507742664,0.9635416666666666
438,0.04561973442822856,0.9635416666666666
439,0.04558729619688188,0.9635416666666666
440,0.045554910971779695,0.9635416666666666
441,0.04552257791270541,0.9635416666666666
442,0.045490296181126814,0.9635416666666666
443,0.045458064940178323,0.9635416666666666
444,0.04542588335464465,0.9635416666666666
445,0.04539375059094856,0.9635416666666666
446,0.04536166581714036,0.9635416666666666
447,0.04532962820289042,0.9635416666666666
448,0.045297636919483776,0.9635416666666666
449,0.04526569113981613,0.9635416666666666
450,0.04523379003839292,0.9635416666666666
451,0.04520193279132884,0.9635416666666666
452,0.04517011857634968,0.9635416666666666
453,0.04513834657279365,0.9635416666666666
454,0.045106615961615755,0.9635416666666666
455,0.04507492592539054,0.9635416666666666
456,0.04504327564831596,0.9635416666666666
457,0.04501166431621728,0.9635416666666666
458,0.044980091116550026,0.9635416666666666
459,0.04494855523840222,0.9635416666666666
460,0.04491705587249537,0.9635416666666666
461,0.04488559221118441,0.9635416666666666
462,0.04485416344845506,0.9635416666666666
463,0.04482276877991918,0.9635416666666666
464,0.04479140740280751,0.9635416666666666
465,0.04476007851595943,0.9635416666666666
466,0.04472878131980889,0.9635416666666666
467,0.0446975150163673,0.9635416666666666
468,0.04466627880920083,0.9635416666666666
469,0.0446350719034046,0.9635416666666666
470,0.0446038935055711,0.9635416666666666
471,0.04457274282375288,0.9635416666666666
472,0.044541619067420296,0.9635416666666666
473,0.04451052144741202,0.9635416666666666
474,0.0444794491758801,0.9635416666666666
475,0.04444840146622722,0.9635416666666666
476,0.04441737753303699,0.9635416666666666
477,0.044386376591996325,0.9635416666666666
478,0.04435539785981,0.9635416666666666
479,0.04432444055410741,0.9635416666666666
480,0.044293503893339,0.9635416666666666
481,0.044262587096665536,0.9635416666666666
482,0.04423168938383686,0.9635416666666666
483,0.04420080997506185,0.9635416666666666
484,0.04416994809086804,0.9635416666666666
485,0.04413910295195128,0.9635416666666666
486,0.0441082737790156,0.9635416666666666
487,0.04407745979260205,0.9635416666666666
488,0.04404666021290713,0.9635416666666666
489,0.04401587425959091,0.9635416666666666
490,0.04398510115157369,0.9635416666666666
491,0.0439543401068222,0.9635416666666666
492,0.04392359034212474,0.9635416666666666
493,0.04389285107285578,0.9635416666666666
494,0.04386212151272851,0.9635416666666666
495,0.043831400873538595,0.9635416666666666
496,0.04380068836489523,0.9635416666666666
497,0.04376998319394323,0.9635416666666666
498,0.04373928456507375,0.9635416666666666
499,0.04370859167962585,0.9635416666666666
500,0.04367790373557753,0.9635416666666666
501,0.043647219927228365,0.9635416666666666
502,0.04361653944487174,0.9635416666666666
503,0.043585861474460565,0.9635416666666666
504,0.043555185197262876,0.9635416666666666
505,0.04352450978951151,0.9635416666666666
506,0.04349383442204636,0.9635416666666666
507,0.043463158259950424,0.9635416666666666
508,0.04343248046218074,0.9635416666666666
509,0.04340180018119442,0.9635416666666666
510,0.04337111656257109,0.9635416666666666
511,0.0433404287446321,0.9635416666666666
512,0.04330973585805859,0.9635416666666666
513,0.0432790370255075,0.9635416666666666
514,0.04324833136122882,0.9635416666666666
515,0.04321761797068358,0.9635416666666666
516,0.04318689595016425,0.9635416666666666
517,0.04315616438641918,0.9635416666666666
518,0.04312542235628177,0.9635416666666666
519,0.04309466892630612,0.9635416666666666
520,0.043063903152410106,0.9635416666666666
521,0.043033124079527925,0.9635416666666666
522,0.043002330741273194,0.9635416666666666
523,0.04297152215961364,0.9635416666666666
524,0.04294069734456033,0.9635416666666666
525,0.04290985529387109,0.9635416666666666
526,0.042878994992771195,0.9635416666666666
527,0.0428481154136928,0.9635416666666666
528,0.04281721551603357,0.9635416666666666
529,0.04278629424593769,0.9635416666666666
530,0.04275535053609989,0.9635416666666666
531,0.04272438330559414,0.9635416666666666
532,0.04269339145972967,0.9635416666666666
533,0.042662373889934095,0.9635416666666666
534,0.042631329473667844,0.9635416666666666
535,0.042600257074368354,0.9635416666666666
536,0.04256915554142851,0.9635416666666666
537,0.04253802371020867,0.9635416666666666
538,0.04250686040208535,0.9635416666666666
539,0.042475664424536215,0.9635416666666666
540,0.0424444345712651,0.9635416666666666
541,0.042413169622365604,0.9635416666666666
542,0.042381868344526785,0.9635416666666666
543,0.04235052949128065,0.9635416666666666
544,0.04231915180329287,0.9635416666666666
545,0.04228773400869842,0.9635416666666666
546,0.04225627482348112,0.9635416666666666
547,0.0422247729519001,0.9635416666666666
548,0.04219322708696177,0.9635416666666666
549,0.04216163591093921,0.9635416666666666
550,0.04212999809593845,0.9635416666666666
551,0.042098312304512324,0.9635416666666666
552,0.04206657719032177,0.9635416666666666
553,0.04203479139884465,0.9635416666666666
554,0.04200295356813182,0.9635416666666666
555,0.04197106232961006,0.9635416666666666
556,0.0419391163089314,0.9635416666666666
557,0.04190711412686862,0.9635416666666666
558,0.041875054400254914,0.9635416666666666
559,0.04184293574296818,0.9635416666666666
560,0.04181075676695834,0.9635416666666666
561,0.0417785160833156,0.9635416666666666
562,0.04174621230337961,0.9635416666666666
563,0.041713844039886934,0.9635416666666666
564,0.04168140990815569,0.96875
565,0.041648908527304906,0.96875
566,0.04161633852150757,0.96875
567,0.04158369852127402,0.96875
568,0.041550987164764755,0.96875
569,0.04151820309912884,0.96875
570,0.04148534498186688,0.96875
571,0.04145241148221465,0.96875
572,0.0414194012825457,0.96875
573,0.04138631307978937,0.96875
574,0.0413531455868622,0.96875
575,0.041319897534108384,0.96875
576,0.04128656767074791,0.96875
577,0.04125315476632783,0.96875
578,0.041219657612174776,0.96875
579,0.04118607502284434,0.96875
580,0.041152405837565124,0.96875
581,0.04111864892167346,0.96875
582,0.041084803168036414,0.96875
583,0.041050867498458876,0.96875
584,0.0410168408650718,0.96875
585,0.04098272225169961,0.96875
586,0.040948510675201076,0.96875
587,0.04091420518678352,0.96875
588,0.04087980487328439,0.96875
589,0.04084530885841962,0.96875
590,0.04081071630399421,0.96875
591,0.04077602641107271,0.96875
592,0.04074123842110735,0.96875
593,0.04070635161701972,0.96875
594,0.04067136532423509,0.96875
595,0.040636278911665456,0.96875
596,0.040601091792640244,0.96875
597,0.040565803425780936,0.96875
598,0.040530413315818935,0.96875
599,0.04049492101435393,0.96875
600,0.04045932612055098,0.96875
601,0.040423628281774815,0.96875
602,0.04038782719415941,0.96875
603,0.0403519226031123,0.96875
604,0.04031591430375125,0.96875
605,0.04027980214127348,0.96875
606,0.040243586011255016,0.96875
607,0.0402072658598809,0.96875
608,0.040170841684105146,0.96875
609,0.04013431353173904,0.96875
610,0.040097681501470035,0.96875
611,0.040060945742807746,0.96875
612,0.040024106455960315,0.96875
613,0.03998716389163994,0.96875
614,0.03995011835079749,0.96875
615,0.03991297018428833,0.96875
616,0.03987571979246881,0.96875
617,0.03983836762472489,0.9635416666666666
618,0.039800914178934645,0.9635416666666666
619,0.03976336000086414,0.9635416666666666
620,0.039725705683500326,0.9635416666666666
621,0.03968795186632045,0.9635416666666666
622,0.039650099234501794,0.9635416666666666
623,0.039612148518071474,0.9635416666666666
624,0.03957410049099979,0.9635416666666666
625,0.0395359559702389,0.9635416666666666
626,0.039497715814708706,0.9635416666666666
627,0.03945938092423298,0.9635416666666666
628,0.03942095223842743,0.9635416666666666
629,0.03938243073554339,0.9635416666666666
630,0.039343817431268226,0.9635416666666666
631,0.039305113377487634,0.9635416666666666
632,0.039266319661009685,0.9635416666666666
633,0.03922743740225724,0.9635416666666666
634,0.039188467753927474,0.9635416666666666
635,0.03914941189962578,0.9635416666666666
636,0.03911027105247434,0.9635416666666666
637,0.03907104645369957,0.9635416666666666
638,0.03903173937120221,0.9635416666666666
639,0.03899235109811156,0.9635416666666666
640,0.038952882951329364,0.9635416666666666
641,0.03891333627006473,0.9635416666666666
642,0.03887371241436422,0.9635416666666666
643,0.03883401276364049,0.9635416666666666
644,0.03879423871520174,0.9635416666666666
645,0.038754391682786264,0.9635416666666666
646,0.0387144730951046,0.9635416666666666
647,0.03867448439439241,0.9635416666666666
648,0.03863442703497697,0.9635416666666666
649,0.03859430248186082,0.9635416666666666
650,0.03855411220932446,0.9635416666666666
651,0.038513857699551686,0.9635416666666666
652,0.038473540441279805,0.9635416666666666
653,0.03843316192847727,0.9635416666666666
654,0.03839272365905159,0.9635416666666666
655,0.038352227133588816,0.9635416666666666
656,0.03831167385412857,0.9635416666666666
657,0.03827106532297426,0.9635416666666666
658,0.03823040304154299,0.9635416666666666
659,0.03818968850925477,0.9635416666666666
660,0.038148923222464055,0.9635416666666666
661,0.03810810867343429,0.9635416666666666
662,0.038067246349357216,0.9635416666666666
663,0.03802633773141808,0.9635416666666666
664,0.03798538429390721,0.9635416666666666
665,0.03794438750337957,0.9635416666666666
666,0.03790334881786248,0.9635416666666666
667,0.03786226968611209,0.9635416666666666
668,0.037821151546919,0.9635416666666666
669,0.03777999582846313,0.9635416666666666
670,0.037738803947718176,0.9635416666666666
671,0.03769757730990513,0.9635416666666666
672,0.037656317307994465,0.9635416666666666
673,0.03761502532225738,0.9635416666666666
674,0.037573702719864495,0.9635416666666666
675,0.03753235085453192,0.9635416666666666
676,0.03749097106621355,0.9635416666666666
677,0.037449564680838904,0.9635416666666666
678,0.03740813301009465,0.9635416666666666
679,0.03736667735124983,0.9635416666666666
680,0.03732519898702207,0.9635416666666666
681,0.03728369918548422,0.9635416666666666
682,0.037242179200009905,0.9635416666666666
683,0.0372006402692552,0.9635416666666666
684,0.03715908361717632,0.9635416666666666
685,0.03711751045308094,0.9635416666666666
686,0.03707592197171032,0.9635416666666666
687,0.03703431935335193,0.9635416666666666
688,0.03699270376397951,0.9635416666666666
689,0.036951076355419415,0.9635416666666666
690,0.03690943826554028,0.9635416666666666
691,0.036867790618464805,0.9635416666666666
692,0.03682613452480186,0.9635416666666666
693,0.03678447108189591,0.9635416666666666
694,0.036742801374092575,0.9635416666666666
695,0.03670112647301861,0.9635416666666666
696,0.036659447437873395,0.9635416666666666
697,0.03661776531573129,0.9635416666666666
698,0.036576081141852214,0.9635416666666666
699,0.03653439593999901,0.9635416666666666
700,0.03649271072276044,0.9635416666666666
701,0.036451026491877,0.9635416666666666
702,0.0364093442385696,0.9635416666666666
703,0.03636766494386896,0.9635416666666666
704,0.03632598957894406,0.9635416666666666
705,0.03628431910542987,0.9635416666666666
706,0.03624265447575149,0.96875
707,0.03620099663344553,0.96875
708,0.03615934651347708,0.96875
709,0.03611770504255154,0.96875
710,0.03607607313942126,0.96875
711,0.036034451715186405,0.96875
712,0.03599284167358969,0.96875
713,0.03595124391130535,0.96875
714,0.03590965931822162,0.96875
715,0.03586808877771772,0.96875
716,0.035826533166935376,0.96875
717,0.03578499335704476,0.96875
718,0.035743470213506386,0.96875
719,0.035701964596329495,0.96875
720,0.035660477360326175,0.96875
721,0.03561900935536491,0.96875
722,0.035577561426622294,0.96875
723,0.03553613441483476,0.96875
724,0.03549472915655156,0.96875
725,0.035453346484390705,0.96875
726,0.03541198722729815,0.96875
727,0.03537065221081259,0.96875
728,0.03532934225733635,0.96875
729,0.03528805818641518,0.96875
730,0.03524680081502666,0.96875
731,0.03520557095787955,0.96875
732,0.03516436942772632,0.96875
733,0.03512319703568836,0.96875
734,0.03508205459159689,0.96875
735,0.03504094290434947,0.96875
736,0.034999862782285084,0.96875
737,0.03495881503357646,0.96875
738,0.03491780046664298,0.96875
739,0.034876819890583645,0.96875
740,0.034835874115631056,0.96875
741,0.03479496395362738,0.96875
742,0.03475409021852228,0.96875
743,0.03471325372689357,0.96875
744,0.03467245529849009,0.96875
745,0.03463169575679729,0.96875
746,0.03459097592962459,0.96875
747,0.034550296649714825,0.96875
